LoanID,ClienteID,Fecha,SaldoContable,CentroCosto
L01740,C01391,2025-11-01,74219,Sevilla
L01741,C01743,2025-11-01,260015,Madrid
L01742,C01926,2025-11-01,253182,Barcelona
L01743,C00620,2025-11-01,216800,Sevilla
L01744,C01275,2025-11-01,271766,Madrid
L01745,C00957,2025-11-01,209880,Madrid
L01746,C01940,2025-11-01,85333,Madrid
L01747,C03954,2025-11-01,286794,Valencia
L01748,C02382,2025-11-01,196671,Barcelona
L01749,C00969,2025-11-01,255329,Bilbao
L01750,C01317,2025-11-01,192258,Valencia
L01751,C01044,2025-11-01,85739,Valencia
L01752,C00282,2025-11-01,21651,Bilbao
L01753,C02845,2025-11-01,133252,Madrid
L01754,C01059,2025-11-01,218207,Valencia
L01755,C04294,2025-11-01,280557,Barcelona
L01756,C02533,2025-11-01,203130,Madrid
L01757,C03829,2025-11-01,287019,Bilbao
L01758,C01009,2025-11-01,45751,Valencia
L01759,C01230,2025-11-01,186568,Sevilla
L01760,C01036,2025-11-01,102099,Bilbao
L01761,C04586,2025-11-01,283038,Barcelona
L01762,C00276,2025-11-01,33749,Sevilla
L01763,C02741,2025-11-01,136637,Valencia
L01764,C02290,2025-11-01,9031,Bilbao
L01765,C01240,2025-11-01,8644,Madrid
L01766,C00126,2025-11-01,146771,Madrid
L01767,C04066,2025-11-01,238016,Madrid
L01768,C04313,2025-11-01,7195,Madrid
L01769,C03869,2025-11-01,155265,Barcelona
L01770,C01209,2025-11-01,182653,Madrid
L01771,C03250,2025-11-01,42140,Madrid
L01772,C00919,2025-11-01,225872,Madrid
L01773,C03924,2025-11-01,29339,Barcelona
L01774,C04404,2025-11-01,235112,Madrid
L01775,C01970,2025-11-01,199237,Barcelona
L01776,C02794,2025-11-01,255337,Madrid
L01777,C00892,2025-11-01,141927,Barcelona
L01778,C04471,2025-11-01,245472,Madrid
L01779,C02034,2025-11-01,184588,Madrid
L01780,C01365,2025-11-01,14276,Barcelona
L01781,C00129,2025-11-01,119016,Sevilla
L01782,C01015,2025-11-01,119897,Sevilla
L01783,C01800,2025-11-01,35552,Bilbao
L01784,C04613,2025-11-01,261139,Barcelona
L01785,C01519,2025-11-01,228519,Barcelona
L01786,C04182,2025-11-01,254758,Bilbao
L01787,C01199,2025-11-01,182020,Barcelona
L01788,C03874,2025-11-01,26237,Madrid
L01789,C02475,2025-11-01,22296,Sevilla
L01790,C03486,2025-11-01,88071,Madrid
L01791,C04050,2025-11-01,37466,Valencia
L01792,C03720,2025-11-01,192675,Madrid
L01793,C00303,2025-11-01,276171,Madrid
L01794,C03953,2025-11-01,217183,Barcelona
L01795,C04684,2025-11-01,124842,Madrid
L01796,C00987,2025-11-01,205665,Sevilla
L01797,C01864,2025-11-01,231595,Valencia
L01798,C04441,2025-11-01,43494,Barcelona
L01799,C04910,2025-11-01,201821,Valencia
L01800,C03073,2025-11-01,245469,Valencia
L01801,C03125,2025-11-01,107657,Sevilla
L01802,C01328,2025-11-01,132191,Barcelona
L01803,C02409,2025-11-01,75546,Sevilla
L01804,C03674,2025-11-01,54702,Bilbao
L01805,C03292,2025-11-01,154971,Madrid
L01806,C04034,2025-11-01,10631,Bilbao
L01807,C00704,2025-11-01,138602,Valencia
L01808,C00575,2025-11-01,261279,Sevilla
L01809,C03233,2025-11-01,259825,Barcelona
L01810,C04784,2025-11-01,299482,Valencia
L01811,C02633,2025-11-01,205011,Madrid
L01812,C03829,2025-11-01,244038,Sevilla
L01813,C03231,2025-11-01,96698,Valencia
L01814,C00489,2025-11-01,260414,Barcelona
L01815,C01348,2025-11-01,229406,Valencia
L01816,C03682,2025-11-01,232347,Valencia
L01817,C03174,2025-11-01,163298,Sevilla
L01818,C04590,2025-11-01,155168,Sevilla
L01819,C01668,2025-11-01,57276,Sevilla
L01820,C01638,2025-11-01,103956,Barcelona
L01821,C04115,2025-11-01,300279,Bilbao
L01822,C03554,2025-11-01,32007,Valencia
L01823,C01001,2025-11-01,69661,Barcelona
L01824,C00851,2025-11-01,118617,Madrid
L01825,C01389,2025-11-01,126697,Bilbao
L01826,C03713,2025-11-01,187423,Valencia
L01827,C01368,2025-11-01,217702,Madrid
L01828,C00822,2025-11-01,192425,Barcelona
L01829,C00455,2025-11-01,119570,Barcelona
L01830,C01625,2025-11-01,19953,Bilbao
L01831,C02773,2025-11-01,82050,Barcelona
L01832,C03727,2025-11-01,84424,Barcelona
L01833,C03148,2025-11-01,281063,Sevilla
L01834,C04090,2025-11-01,188984,Barcelona
L01835,C04807,2025-11-01,10860,Madrid
L01836,C02191,2025-11-01,164040,Sevilla
L01837,C00917,2025-11-01,139483,Bilbao
L01838,C03987,2025-11-01,262664,Madrid
L01839,C02876,2025-11-01,190997,Sevilla
L01840,C01441,2025-11-01,220679,Barcelona
L01841,C04401,2025-11-01,260282,Madrid
L01842,C00736,2025-11-01,30604,Madrid
L01843,C03569,2025-11-01,154592,Madrid
L01844,C03339,2025-11-01,271611,Barcelona
L01845,C03016,2025-11-01,102008,Madrid
L01846,C02890,2025-11-01,188073,Madrid
L01847,C00962,2025-11-01,254444,Valencia
L01848,C02990,2025-11-01,38732,Valencia
L01849,C03849,2025-11-01,187866,Sevilla
L01850,C01027,2025-11-01,160928,Madrid
L01851,C03866,2025-11-01,160820,Madrid
L01852,C02864,2025-11-01,91832,Barcelona
L01853,C02502,2025-11-01,105632,Barcelona
L01854,C01948,2025-11-01,287035,Sevilla
L01855,C01178,2025-11-01,107342,Barcelona
L01856,C04761,2025-11-01,232164,Bilbao
L01857,C00012,2025-11-01,195922,Madrid
L01858,C04400,2025-11-01,174864,Barcelona
L01859,C03365,2025-11-01,98557,Barcelona
L01860,C03023,2025-11-01,97359,Madrid
L01861,C03372,2025-11-01,144734,Valencia
L01862,C02831,2025-11-01,164196,Madrid
L01863,C00043,2025-11-01,282747,Valencia
L01864,C00944,2025-11-01,54260,Madrid
L01865,C02391,2025-11-01,226068,Sevilla
L01866,C02546,2025-11-01,63330,Madrid
L01867,C02412,2025-11-01,271787,Barcelona
L01868,C04987,2025-11-01,146318,Madrid
L01869,C01005,2025-11-01,234447,Madrid
L01870,C00021,2025-11-01,174888,Valencia
L01871,C00407,2025-11-01,140986,Sevilla
L01872,C01015,2025-11-01,264937,Valencia
L01873,C04432,2025-11-01,181685,Barcelona
L01874,C01839,2025-11-01,134390,Bilbao
L01875,C03189,2025-11-01,59615,Barcelona
L01876,C00715,2025-11-01,274276,Madrid
L01877,C04147,2025-11-01,233189,Bilbao
L01878,C03855,2025-11-01,66663,Bilbao
L01879,C04420,2025-11-01,276984,Valencia
L01880,C04885,2025-11-01,195312,Madrid
L01881,C00141,2025-11-01,144361,Madrid
L01882,C04566,2025-11-01,30102,Barcelona
L01883,C04883,2025-11-01,268722,Sevilla
L01884,C00964,2025-11-01,281156,Madrid
L01885,C00373,2025-11-01,246182,Valencia
L01886,C03636,2025-11-01,253978,Madrid
L01887,C02542,2025-11-01,57544,Sevilla
L01888,C03611,2025-11-01,233690,Barcelona
L01889,C01693,2025-11-01,278407,Bilbao
L01890,C00106,2025-11-01,77029,Sevilla
L01891,C01682,2025-11-01,259813,Barcelona
L01892,C04098,2025-11-01,74280,Madrid
L01893,C04017,2025-11-01,51635,Barcelona
L01894,C02637,2025-11-01,34662,Madrid
L01895,C02138,2025-11-01,119835,Bilbao
L01896,C03417,2025-11-01,229272,Madrid
L01897,C04446,2025-11-01,48752,Sevilla
L01898,C03531,2025-11-01,69996,Barcelona
L01899,C01287,2025-11-01,153369,Madrid
L01900,C03180,2025-11-01,19409,Barcelona
L01901,C03655,2025-11-01,137438,Valencia
L01902,C02360,2025-11-01,44353,Barcelona
L01903,C00445,2025-11-01,67192,Madrid
L01904,C00036,2025-11-01,114402,Madrid
L01905,C01476,2025-11-01,238001,Barcelona
L01906,C03958,2025-11-01,91139,Barcelona
L01907,C01799,2025-11-01,202164,Sevilla
L01908,C01846,2025-11-01,87073,Valencia
L01909,C01409,2025-11-01,60138,Madrid
L01910,C01709,2025-11-01,212862,Madrid
L01911,C02939,2025-11-01,100588,Madrid
L01912,C01301,2025-11-01,293642,Valencia
L01913,C01244,2025-11-01,35480,Sevilla
L01914,C03977,2025-11-01,70994,Sevilla
L01915,C03098,2025-11-01,110609,Sevilla
L01916,C04617,2025-11-01,263843,Madrid
L01917,C00010,2025-11-01,264060,Bilbao
L01918,C02426,2025-11-01,30007,Madrid
L01919,C01661,2025-11-01,142009,Sevilla
L01920,C02632,2025-11-01,73357,Madrid
L01921,C04816,2025-11-01,109521,Madrid
L01922,C01073,2025-11-01,202668,Barcelona
L01923,C03226,2025-11-01,179896,Madrid
L01924,C04955,2025-11-01,29669,Barcelona
L01925,C01317,2025-11-01,82161,Barcelona
L01926,C04146,2025-11-01,112136,Valencia
L01927,C03684,2025-11-01,258540,Valencia
L01928,C03274,2025-11-01,21258,Madrid
L01929,C00146,2025-11-01,84243,Madrid
L01930,C03041,2025-11-01,59449,Sevilla
L01931,C01463,2025-11-01,194556,Barcelona
L01932,C04677,2025-11-01,35116,Barcelona
L01933,C01585,2025-11-01,118592,Bilbao
L01934,C00483,2025-11-01,267180,Barcelona
L01935,C03180,2025-11-01,140724,Madrid
L01936,C01250,2025-11-01,82446,Valencia
L01937,C04769,2025-11-01,134625,Sevilla
L01938,C00631,2025-11-01,202033,Barcelona
L01939,C00662,2025-11-01,280065,Valencia
L01940,C03504,2025-11-01,291604,Barcelona
L01941,C02853,2025-11-01,166906,Barcelona
L01942,C02467,2025-11-01,100653,Madrid
L01943,C00988,2025-11-01,204335,Madrid
L01944,C01547,2025-11-01,154344,Barcelona
L01945,C00650,2025-11-01,51832,Barcelona
L01946,C00969,2025-11-01,186661,Sevilla
L01947,C02638,2025-11-01,6988,Madrid
L01948,C01101,2025-11-01,90124,Madrid
L01949,C00441,2025-11-01,203732,Madrid
L01950,C00770,2025-11-01,264259,Valencia
L01951,C01344,2025-11-01,264504,Valencia
L01952,C04359,2025-11-01,277068,Valencia
L01953,C03730,2025-11-01,192186,Madrid
L01954,C03907,2025-11-01,273698,Barcelona
L01955,C01578,2025-11-01,237943,Sevilla
L01956,C04009,2025-11-01,197923,Valencia
L01957,C03352,2025-11-01,69440,Barcelona
L01958,C04796,2025-11-01,185195,Madrid
L01959,C02350,2025-11-01,144197,Sevilla
L01960,C03603,2025-11-01,284901,Barcelona
L01961,C01242,2025-11-01,153108,Sevilla
L01962,C01126,2025-11-01,65830,Barcelona
L01963,C02602,2025-11-01,270471,Madrid
L01964,C01191,2025-11-01,247172,Barcelona
L01965,C04132,2025-11-01,92838,Barcelona
L01966,C04840,2025-11-01,195113,Valencia
L01967,C04449,2025-11-01,265575,Sevilla
L01968,C00073,2025-11-01,172824,Madrid
L01969,C01915,2025-11-01,25133,Madrid
L01970,C02473,2025-11-01,226432,Madrid
L01971,C03047,2025-11-01,298220,Bilbao
L01972,C00708,2025-11-01,286391,Madrid
L01973,C01805,2025-11-01,158388,Barcelona
L01974,C03714,2025-11-01,70665,Barcelona
L01975,C02565,2025-11-01,296383,Valencia
L01976,C02476,2025-11-01,59830,Sevilla
L01977,C03611,2025-11-01,222196,Madrid
L01978,C04256,2025-11-01,114201,Madrid
L01979,C02824,2025-11-01,110374,Barcelona
L01980,C01736,2025-11-01,52345,Barcelona
L01981,C01586,2025-11-01,232948,Barcelona
L01982,C00067,2025-11-01,9307,Barcelona
L01983,C03062,2025-11-01,60440,Sevilla
L01984,C02429,2025-11-01,115350,Sevilla
L01985,C04154,2025-11-01,285691,Sevilla
L01986,C00342,2025-11-01,150873,Sevilla
L01987,C02775,2025-11-01,100230,Madrid
L01988,C02818,2025-11-01,43442,Madrid
L01989,C02662,2025-11-01,54719,Valencia
L01990,C01233,2025-11-01,73537,Valencia
L01991,C03875,2025-11-01,141513,Valencia
L01992,C02402,2025-11-01,54274,Valencia
L01993,C01495,2025-11-01,97901,Bilbao
L01994,C04212,2025-11-01,55100,Valencia
L01995,C00662,2025-11-01,224631,Madrid
L01996,C03884,2025-11-01,289858,Madrid
L01997,C03620,2025-11-01,253652,Barcelona
L01998,C01869,2025-11-01,274292,Valencia
L01999,C02335,2025-11-01,49158,Madrid
L02000,C03375,2025-11-01,250441,Madrid
L02001,C01017,2025-11-01,201941,Bilbao
L02002,C04407,2025-11-01,260068,Barcelona
L02003,C00208,2025-11-01,89887,Madrid
L02004,C02666,2025-11-01,228528,Madrid
L02005,C02494,2025-11-01,118852,Sevilla
L02006,C00633,2025-11-01,259809,Sevilla
L02007,C02103,2025-11-01,90041,Valencia
L02008,C02960,2025-11-01,288377,Barcelona
L02009,C03084,2025-11-01,54649,Bilbao
L02010,C04753,2025-11-01,75026,Madrid
L02011,C01932,2025-11-01,248790,Barcelona
L02012,C03720,2025-11-01,231184,Madrid
L02013,C02563,2025-11-01,146357,Barcelona
L02014,C01680,2025-11-01,158051,Barcelona
L02015,C00237,2025-11-01,277475,Bilbao
L02016,C04444,2025-11-01,178367,Barcelona
L02017,C04726,2025-11-01,209210,Sevilla
L02018,C01541,2025-11-01,115378,Sevilla
L02019,C03944,2025-11-01,117312,Madrid
L02020,C00364,2025-11-01,275918,Bilbao
L02021,C02369,2025-11-01,83819,Valencia
L02022,C00286,2025-11-01,140373,Valencia
L02023,C00149,2025-11-01,130644,Madrid
L02024,C04038,2025-11-01,117572,Valencia
L02025,C04552,2025-11-01,40274,Madrid
L02026,C01767,2025-11-01,93634,Madrid
L02027,C04896,2025-11-01,25461,Madrid
L02028,C01013,2025-11-01,80613,Barcelona
L02029,C02832,2025-11-01,145398,Sevilla
L02030,C02508,2025-11-01,281150,Valencia
L02031,C01524,2025-11-01,218163,Madrid
L02032,C02786,2025-11-01,125306,Sevilla
L02033,C02557,2025-11-01,195166,Barcelona
L02034,C03726,2025-11-01,9975,Madrid
L02035,C04577,2025-11-01,45059,Madrid
L02036,C01602,2025-11-01,223027,Sevilla
L02037,C02409,2025-11-01,10126,Valencia
L02038,C00341,2025-11-01,63756,Madrid
L02039,C02818,2025-11-01,290242,Madrid
L02040,C02497,2025-11-01,201601,Madrid
L02041,C04931,2025-11-01,64630,Sevilla
L02042,C01726,2025-11-01,8199,Bilbao
L02043,C01690,2025-11-01,240964,Valencia
L02044,C03268,2025-11-01,99945,Madrid
L02045,C04407,2025-11-01,118799,Barcelona
L02046,C00262,2025-11-01,125222,Bilbao
L02047,C01443,2025-11-01,127162,Bilbao
L02048,C00406,2025-11-01,270123,Bilbao
L02049,C02191,2025-11-01,142166,Valencia
L02050,C04438,2025-11-01,42715,Barcelona
L02051,C00244,2025-11-01,120303,Sevilla
L02052,C04586,2025-11-01,124247,Sevilla
L02053,C04108,2025-11-01,110827,Madrid
L02054,C00561,2025-11-01,294798,Sevilla
L02055,C04138,2025-11-01,265422,Bilbao
L02056,C02726,2025-11-01,267587,Sevilla
L02057,C00594,2025-11-01,136734,Valencia
L02058,C01827,2025-11-01,201701,Barcelona
L02059,C03230,2025-11-01,195187,Sevilla
L02060,C03288,2025-11-01,288365,Barcelona
L02061,C04074,2025-11-01,221114,Barcelona
L02062,C00134,2025-11-01,251243,Madrid
L02063,C03139,2025-11-01,142044,Barcelona
L02064,C03920,2025-11-01,45143,Barcelona
L02065,C00073,2025-11-01,190754,Barcelona
L02066,C04495,2025-11-01,118626,Madrid
L02067,C04226,2025-11-01,9529,Valencia
L02068,C02979,2025-11-01,66862,Valencia
L02069,C04362,2025-11-01,219152,Sevilla
L02070,C01986,2025-11-01,10176,Valencia
L02071,C00793,2025-11-01,106901,Sevilla
L02072,C04260,2025-11-01,141884,Madrid
L02073,C00095,2025-11-01,158843,Madrid
L02074,C01134,2025-11-01,119979,Madrid
L02075,C04918,2025-11-01,250321,Sevilla
L02076,C00238,2025-11-01,254245,Valencia
L02077,C02947,2025-11-01,103915,Barcelona
L02078,C02531,2025-11-01,219947,Sevilla
L02079,C01961,2025-11-01,264436,Madrid
L02080,C01049,2025-11-01,74303,Madrid
L02081,C02530,2025-11-01,204112,Barcelona
L02082,C02965,2025-11-01,191824,Madrid
L02083,C00964,2025-11-01,228819,Barcelona
L02084,C00537,2025-11-01,100874,Bilbao
L02085,C04224,2025-11-01,221960,Valencia
L02086,C03680,2025-11-01,264494,Valencia
L02087,C04188,2025-11-01,97480,Valencia
L02088,C03725,2025-11-01,265639,Barcelona
L02089,C00543,2025-11-01,83114,Bilbao
L02090,C00846,2025-11-01,98307,Bilbao
L02091,C03604,2025-11-01,43806,Sevilla
L02092,C03037,2025-11-01,167282,Madrid
L02093,C02495,2025-11-01,43155,Sevilla
L02094,C04486,2025-11-01,141015,Madrid
L02095,C02720,2025-11-01,179320,Valencia
L02096,C01885,2025-11-01,43155,Barcelona
L02097,C04139,2025-11-01,13540,Madrid
L02098,C04350,2025-11-01,172971,Bilbao
L02099,C03202,2025-11-01,264431,Bilbao
L02100,C02711,2025-11-01,246864,Bilbao
L02101,C01954,2025-11-01,286118,Madrid
L02102,C04738,2025-11-01,133536,Barcelona
L02103,C03851,2025-11-01,71876,Bilbao
L02104,C00690,2025-11-01,10791,Madrid
L02105,C01951,2025-11-01,100574,Valencia
L02106,C00457,2025-11-01,80629,Barcelona
L02107,C02131,2025-11-01,143351,Madrid
L02108,C03977,2025-11-01,273496,Sevilla
L02109,C04245,2025-11-01,206615,Madrid
L02110,C01180,2025-11-01,23268,Valencia
L02111,C04286,2025-11-01,237757,Barcelona
L02112,C03566,2025-11-01,199351,Barcelona
L02113,C00883,2025-11-01,265068,Madrid
L02114,C00400,2025-11-01,136688,Valencia
L02115,C00609,2025-11-01,66824,Bilbao
L02116,C01639,2025-11-01,268554,Sevilla
L02117,C02149,2025-11-01,135180,Valencia
L02118,C01383,2025-11-01,33539,Sevilla
L02119,C01404,2025-11-01,56045,Sevilla
L02120,C00820,2025-11-01,16574,Barcelona
L02121,C03293,2025-11-01,26083,Valencia
L02122,C00820,2025-11-01,267711,Sevilla
L02123,C00420,2025-11-01,79050,Valencia
L02124,C04220,2025-11-01,107642,Madrid
L02125,C04518,2025-11-01,139176,Sevilla
L02126,C03303,2025-11-01,281876,Madrid
L02127,C01509,2025-11-01,231868,Sevilla
L02128,C00768,2025-11-01,290050,Sevilla
L02129,C02045,2025-11-01,176855,Sevilla
L02130,C02140,2025-11-01,220567,Madrid
L02131,C03030,2025-11-01,64110,Bilbao
L02132,C01550,2025-11-01,40946,Valencia
L02133,C01765,2025-11-01,203975,Sevilla
L02134,C02646,2025-11-01,165191,Valencia
L02135,C03717,2025-11-01,23226,Barcelona
L02136,C04606,2025-11-01,275412,Madrid
L02137,C04482,2025-11-01,185251,Madrid
L02138,C02294,2025-11-01,293706,Barcelona
L02139,C04838,2025-11-01,172165,Madrid
L02140,C02709,2025-11-01,29928,Valencia
L02141,C00901,2025-11-01,90551,Valencia
L02142,C03085,2025-11-01,149835,Barcelona
L02143,C02010,2025-11-01,179972,Madrid
L02144,C00242,2025-11-01,94318,Barcelona
L02145,C02386,2025-11-01,295393,Sevilla
L02146,C04269,2025-11-01,281250,Barcelona
L02147,C00672,2025-11-01,150274,Barcelona
L02148,C00164,2025-11-01,207044,Valencia
L02149,C00465,2025-11-01,138169,Valencia
L02150,C03043,2025-11-01,267093,Madrid
L02151,C04593,2025-11-01,247775,Madrid
L02152,C04796,2025-11-01,140220,Barcelona
L02153,C02443,2025-11-01,83307,Barcelona
L02154,C04799,2025-11-01,63981,Barcelona
L02155,C02356,2025-11-01,234155,Barcelona
L02156,C04279,2025-11-01,168124,Madrid
L02157,C04725,2025-11-01,248305,Barcelona
L02158,C02558,2025-11-01,108777,Sevilla
L02159,C00546,2025-11-01,7246,Barcelona
L02160,C04720,2025-11-01,184031,Sevilla
L02161,C03836,2025-11-01,75488,Bilbao
L02162,C00594,2025-11-01,218098,Bilbao
L02163,C04840,2025-11-01,172220,Madrid
L02164,C03805,2025-11-01,202037,Barcelona
L02165,C01460,2025-11-01,64003,Barcelona
L02166,C03494,2025-11-01,272470,Sevilla
L02167,C02602,2025-11-01,234194,Valencia
L02168,C02445,2025-11-01,151452,Madrid
L02169,C02673,2025-11-01,70379,Barcelona
L02170,C04201,2025-11-01,156205,Madrid
L02171,C00017,2025-11-01,300427,Sevilla
L02172,C03192,2025-11-01,121933,Valencia
L02173,C00393,2025-11-01,171239,Valencia
L02174,C00425,2025-11-01,142484,Madrid
L02175,C00572,2025-11-01,62017,Valencia
L02176,C03632,2025-11-01,41746,Barcelona
L02177,C01121,2025-11-01,261371,Valencia
L02178,C00242,2025-11-01,88864,Sevilla
L02179,C03898,2025-11-01,241497,Sevilla
L02180,C04096,2025-11-01,138929,Barcelona
L02181,C02280,2025-11-01,129062,Sevilla
L02182,C00789,2025-11-01,142905,Barcelona
L02183,C00715,2025-11-01,136408,Barcelona
L02184,C04855,2025-11-01,78480,Valencia
L02185,C02850,2025-11-01,246462,Barcelona
L02186,C00776,2025-11-01,123047,Barcelona
L02187,C04027,2025-11-01,133671,Madrid
L02188,C02248,2025-11-01,61439,Valencia
L02189,C00079,2025-11-01,45508,Madrid
L02190,C03927,2025-11-01,143938,Madrid
L02191,C00856,2025-11-01,151342,Madrid
L02192,C02149,2025-11-01,167758,Valencia
L02193,C01032,2025-11-01,127027,Madrid
L02194,C04941,2025-11-01,146468,Bilbao
L02195,C03272,2025-11-01,162156,Sevilla
L02196,C03577,2025-11-01,14623,Barcelona
L02197,C04183,2025-11-01,149917,Valencia
L02198,C03457,2025-11-01,127037,Madrid
L02199,C03507,2025-11-01,222672,Sevilla
L02200,C00408,2025-11-01,51259,Madrid
L02201,C02712,2025-11-01,129701,Madrid
L02202,C03089,2025-11-01,132451,Sevilla
L02203,C01669,2025-11-01,138355,Barcelona
L02204,C00148,2025-11-01,173312,Valencia
L02205,C04328,2025-11-01,130552,Sevilla
L02206,C03898,2025-11-01,214605,Sevilla
L02207,C01951,2025-11-01,52936,Barcelona
L02208,C00366,2025-11-01,111913,Sevilla
L02209,C01675,2025-11-01,241821,Barcelona
L02210,C04532,2025-11-01,35768,Barcelona
L02211,C04495,2025-11-01,49614,Valencia
L02212,C02547,2025-11-01,62606,Madrid
L02213,C00563,2025-11-01,167836,Valencia
L02214,C03563,2025-11-01,33932,Valencia
L02215,C02490,2025-11-01,48519,Sevilla
L02216,C00773,2025-11-01,254976,Barcelona
L02217,C02038,2025-11-01,22517,Madrid
L02218,C03424,2025-11-01,82462,Barcelona
L02219,C02568,2025-11-01,295288,Valencia
L02220,C01574,2025-11-01,216836,Valencia
L02221,C03695,2025-11-01,226624,Madrid
L02222,C03292,2025-11-01,84448,Barcelona
L02223,C01247,2025-11-01,195187,Madrid
L02224,C03720,2025-11-01,79462,Valencia
L02225,C03840,2025-11-01,62162,Sevilla
L02226,C00360,2025-11-01,24639,Madrid
L02227,C02377,2025-11-01,57759,Barcelona
L02228,C03010,2025-11-01,183755,Valencia
L02229,C02994,2025-11-01,93197,Barcelona
L02230,C00963,2025-11-01,173963,Barcelona
L02231,C03633,2025-11-01,194303,Valencia
L02232,C01828,2025-11-01,208028,Barcelona
L02233,C01614,2025-11-01,126304,Bilbao
L02234,C01641,2025-11-01,223458,Barcelona
L02235,C02217,2025-11-01,255913,Madrid
L02236,C04313,2025-11-01,66088,Bilbao
L02237,C00378,2025-11-01,79688,Madrid
L02238,C04215,2025-11-01,189857,Sevilla
L02239,C04286,2025-11-01,142475,Barcelona
L02240,C00370,2025-11-01,165689,Valencia
L02241,C02197,2025-11-01,167020,Barcelona
L02242,C03748,2025-11-01,212075,Madrid
L02243,C00652,2025-11-01,8759,Barcelona
L02244,C00770,2025-11-01,225957,Valencia
L02245,C02422,2025-11-01,259242,Valencia
L02246,C00781,2025-11-01,282657,Bilbao
L02247,C01717,2025-11-01,39260,Valencia
L02248,C03984,2025-11-01,55075,Madrid
L02249,C01312,2025-11-01,210973,Madrid
L02250,C03360,2025-11-01,106392,Sevilla
L02251,C00523,2025-11-01,128427,Sevilla
L02252,C00522,2025-11-01,252872,Valencia
L02253,C04879,2025-11-01,79075,Barcelona
L02254,C02321,2025-11-01,67392,Sevilla
L02255,C00936,2025-11-01,261545,Madrid
L02256,C02231,2025-11-01,37358,Barcelona
L02257,C04041,2025-11-01,122697,Barcelona
L02258,C04584,2025-11-01,31124,Madrid
L02259,C04942,2025-11-01,276896,Valencia
L02260,C03698,2025-11-01,28906,Madrid
L02261,C02838,2025-11-01,17944,Barcelona
L02262,C04084,2025-11-01,135771,Barcelona
L02263,C02462,2025-11-01,250245,Valencia
L02264,C03244,2025-11-01,181675,Madrid
L02265,C03360,2025-11-01,247694,Barcelona
L02266,C00686,2025-11-01,106089,Madrid
L02267,C02161,2025-11-01,161231,Madrid
L02268,C03989,2025-11-01,228452,Valencia
L02269,C04067,2025-11-01,43184,Madrid
L02270,C01568,2025-11-01,198797,Madrid
L02271,C00039,2025-11-01,134136,Sevilla
