LoanID,missing_PD,missing_LGD,missing_EAD,negative_saldo,negative_importe_aprobado,inconsistent_provision,missing_centro_costo,any_quality_issue
L04549,False,False,False,False,False,False,False,False
L04550,False,False,False,False,False,False,False,False
L04551,False,False,False,False,False,False,False,False
L04552,False,False,False,False,False,False,False,False
L04553,False,False,False,False,False,False,False,False
L04554,False,False,False,False,False,False,False,False
L04555,False,False,False,False,False,False,False,False
L04556,False,False,False,False,False,False,False,False
L04557,False,False,False,False,False,False,False,False
L04558,False,False,False,False,False,False,False,False
L04559,False,False,False,False,False,False,False,False
L04560,False,False,False,False,False,False,False,False
L04561,False,False,False,False,False,False,False,False
L04562,False,False,False,False,False,False,False,False
L04563,False,False,False,False,False,False,False,False
L04564,False,False,False,False,False,False,False,False
L04565,False,False,False,False,False,False,False,False
L04566,False,False,False,False,False,False,False,False
L04567,False,False,False,False,False,False,False,False
L04568,False,False,False,False,False,False,False,False
L04569,False,False,False,False,False,False,False,False
L04570,False,False,False,False,False,False,False,False
L04571,False,False,False,False,False,False,False,False
L04572,False,False,False,False,False,False,False,False
L04573,False,False,False,False,False,False,False,False
L04574,False,False,False,False,False,False,False,False
L04575,False,False,False,False,False,False,False,False
L04576,False,False,False,False,False,False,False,False
L04577,False,False,False,False,False,False,False,False
L04578,False,False,False,False,False,False,False,False
L04579,False,False,False,False,False,False,False,False
L04580,False,False,False,False,False,False,False,False
L04581,False,False,False,False,False,False,False,False
L04582,False,False,False,False,False,False,False,False
L04583,False,False,False,False,False,False,False,False
L04584,False,False,False,False,False,False,False,False
L04585,False,False,False,False,False,False,False,False
L04586,False,False,False,False,False,False,False,False
L04587,False,False,False,False,False,False,False,False
L04588,False,False,False,False,False,False,False,False
L04589,False,False,False,False,False,False,False,False
L04590,False,False,False,False,False,False,False,False
L04591,False,False,False,False,False,False,False,False
L04592,False,False,False,False,False,False,False,False
L04593,False,False,False,False,False,False,False,False
L04594,False,False,False,False,False,False,False,False
L04595,False,False,False,False,False,False,False,False
L04596,False,False,False,False,False,False,False,False
L04597,False,False,False,False,False,False,False,False
L04598,False,False,False,False,False,False,False,False
L04599,False,False,False,False,False,False,False,False
L04600,False,False,False,False,False,False,False,False
L04601,False,False,False,False,False,False,False,False
L04602,False,False,False,False,False,False,False,False
L04603,False,False,False,False,False,False,False,False
L04604,False,False,False,False,False,False,False,False
L04605,False,False,False,False,False,False,False,False
L04606,False,False,False,False,False,False,False,False
L04607,False,False,False,False,False,False,False,False
L04608,False,False,False,False,False,False,False,False
L04609,False,False,False,False,False,False,False,False
L04610,False,False,False,False,False,False,False,False
L04611,False,False,False,False,False,False,False,False
L04612,False,False,False,False,False,False,False,False
L04613,False,False,False,False,False,False,False,False
L04614,False,False,False,False,False,False,False,False
L04615,False,False,False,False,False,False,False,False
L04616,False,False,False,False,False,False,False,False
L04617,False,False,False,False,False,False,False,False
L04618,False,False,False,False,False,False,False,False
L04619,False,False,False,False,False,False,False,False
L04620,False,False,False,False,False,False,False,False
L04621,False,False,False,False,False,False,False,False
L04622,False,False,False,False,False,False,False,False
L04623,False,False,False,False,False,False,False,False
L04624,False,False,False,False,False,False,False,False
L04625,False,False,False,False,False,False,False,False
L04626,False,False,False,False,False,False,False,False
L04627,False,False,False,False,False,False,False,False
L04628,False,False,False,False,False,False,False,False
L04629,False,False,False,False,False,False,False,False
L04630,False,False,False,False,False,False,False,False
L04631,False,False,False,False,False,False,False,False
L04632,False,False,False,False,False,False,False,False
L04633,False,False,False,False,False,False,False,False
L04634,False,False,False,False,False,False,False,False
L04635,False,False,False,False,False,False,False,False
L04636,False,False,False,False,False,False,False,False
L04637,False,False,False,False,False,False,False,False
L04638,False,False,False,False,False,False,False,False
L04639,False,False,False,False,False,False,False,False
L04640,False,False,False,False,False,False,False,False
L04641,False,False,False,False,False,False,False,False
L04642,False,False,False,False,False,False,False,False
L04643,False,False,False,False,False,False,False,False
L04644,False,False,False,False,False,False,False,False
L04645,False,False,False,False,False,False,False,False
L04646,False,False,False,False,False,False,False,False
L04647,False,False,False,False,False,False,False,False
L04648,False,False,False,False,False,False,False,False
L04649,False,False,False,False,False,False,False,False
L04650,False,False,False,False,False,False,False,False
L04651,False,False,False,False,False,False,False,False
L04652,False,False,False,False,False,False,False,False
L04653,False,False,False,False,False,False,False,False
L04654,False,False,False,False,False,False,False,False
L04655,False,False,False,False,False,False,False,False
L04656,False,False,False,False,False,False,False,False
L04657,False,False,False,False,False,False,False,False
L04658,False,False,False,False,False,False,False,False
L04659,False,False,False,False,False,False,False,False
L04660,False,False,False,False,False,False,False,False
L04661,False,False,False,False,False,False,False,False
L04662,False,False,False,False,False,False,False,False
L04663,False,False,False,False,False,False,False,False
L04664,False,False,False,False,False,False,False,False
L04665,False,False,False,False,False,False,False,False
L04666,False,False,False,False,False,False,False,False
L04667,False,False,False,False,False,False,False,False
L04668,False,False,False,False,False,False,False,False
L04669,False,False,False,False,False,False,False,False
L04670,False,False,False,False,False,False,False,False
L04671,False,False,False,False,False,False,False,False
